round,client_id,local_loss,sample_count,mean_note_utility,note_count,base_weight,utility_multiplier,final_weight,utility_fallback,fallback_reason
2,U063,2.5733901262283325,56,0.34231020305510335,14,0.007472644782492661,0.9211551015275516,0.00747722298763619,False,
2,U064,2.569242755572001,53,0.34375,14,0.007072324526287697,0.921875,0.007082187999333394,False,
2,U065,2.5443278153737388,43,0.34102344862926964,11,0.00573792367227115,0.9205117243146348,0.005737428993904082,False,
2,U066,2.534800926844279,58,0.3267884750023426,17,0.00773952495329597,0.9133942375011713,0.007679020106877793,False,
2,U067,2.5724992752075195,44,0.34,11,0.005871363757672805,0.92,0.005867593889873045,False,
2,U068,2.5812968810399375,59,0.3453125,17,0.007872965038697624,0.92265625,0.007890626440766733,False,
2,U069,2.5677754084269204,49,0.34546875053618914,12,0.006538564184681078,0.9227343752680945,0.006553787019087098,False,
2,U070,2.554164926211039,42,0.3432941683917901,12,0.005604483586869495,0.921647084195895,0.0056109123911457495,False,
2,U071,2.5464181105295816,40,0.34500276107219024,10,0.0053376034160661865,0.9225013805360951,0.005348679312087984,False,
2,U072,2.569233854611715,60,0.33929881807305234,15,0.008006405124099279,0.9196494090365261,0.00799821529637561,False,
2,U073,2.5435558557510376,47,0.34586984192420855,12,0.006271684013877769,0.9229349209621043,0.006287651759891851,False,
2,U074,2.5383830865224204,52,0.33872440683774213,12,0.006938884440886042,0.9193622034188711,0.006929621799969391,False,
2,U075,2.5647167364756265,56,0.34232061836953387,15,0.007472644782492661,0.9211603091847669,0.007477265259360221,False,
2,U076,2.5595218737920127,50,0.336539669899332,15,0.006672004270082733,0.918269834949666,0.006655180919967131,False,
2,U077,2.559953729311625,49,0.34320971020682656,13,0.006538564184681078,0.9216048551034133,0.006545764521181421,False,
2,U078,2.572417219479879,63,0.3450007675435845,16,0.008406725380304243,0.9225003837717922,0.008424160814208725,False,
2,U079,2.5450931390126548,57,0.34226292381905077,16,0.007606084867894315,0.9211314619095254,0.007610549512035547,False,
2,U080,2.565144499142965,49,0.3386453307132409,14,0.006538564184681078,0.9193226653566204,0.00652955510497399,False,
2,U081,2.537731130917867,41,0.3389501078299823,10,0.005471043501467841,0.9194750539149912,0.005464410932261214,False,
2,U082,2.5106361309687295,38,0.3452005557172898,10,0.005070723245262877,0.9226002778586448,0.005081790084486789,False,
2,U083,2.5717175801595054,47,0.34,10,0.006271684013877769,0.92,0.0062676571096371165,False,
2,U084,2.5585074027379355,55,0.3376620836321165,13,0.007339204697091006,0.9188310418160582,0.007325173107045635,False,
2,U085,2.53866175810496,50,0.3396628790133103,13,0.006672004270082733,0.9198314395066551,0.00666649868350096,False,
